ts_utc,temperature_2m,precipitation,wind_speed_10m,shortwave_radiation,cloud_cover,year,month,day,hour,latitude,longitude,elevation_m,_source_file,_ingested_at
2026-04-30T00:00:00Z,15.0,0.0,7.1,0.0,33.0,2026,4,30,0,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T01:00:00Z,15.1,0.0,7.2,0.0,100.0,2026,4,30,1,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T02:00:00Z,15.2,0.0,7.0,0.0,98.0,2026,4,30,2,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T03:00:00Z,15.1,0.0,7.1,0.0,45.0,2026,4,30,3,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T04:00:00Z,14.6,0.0,5.9,0.0,74.0,2026,4,30,4,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T05:00:00Z,14.0,0.0,5.6,0.0,99.0,2026,4,30,5,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T06:00:00Z,14.1,0.0,5.7,2.0,87.0,2026,4,30,6,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T07:00:00Z,15.2,0.0,4.0,79.0,95.0,2026,4,30,7,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T08:00:00Z,16.5,0.2,6.5,231.0,100.0,2026,4,30,8,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T09:00:00Z,17.5,0.2,9.1,374.0,100.0,2026,4,30,9,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T10:00:00Z,18.0,0.1,10.4,424.0,100.0,2026,4,30,10,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T11:00:00Z,17.6,0.1,12.2,370.0,100.0,2026,4,30,11,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T12:00:00Z,18.9,0.0,13.7,491.0,100.0,2026,4,30,12,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T13:00:00Z,19.6,0.0,13.4,814.0,100.0,2026,4,30,13,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T14:00:00Z,19.6,0.0,13.0,796.0,100.0,2026,4,30,14,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T15:00:00Z,19.5,0.0,12.5,760.0,100.0,2026,4,30,15,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T16:00:00Z,19.2,0.0,12.8,577.0,98.0,2026,4,30,16,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T17:00:00Z,18.7,0.0,13.1,428.0,98.0,2026,4,30,17,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T18:00:00Z,18.0,0.0,11.9,265.0,98.0,2026,4,30,18,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T19:00:00Z,17.1,0.0,9.5,93.0,69.0,2026,4,30,19,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T20:00:00Z,16.2,0.0,7.6,6.0,2.0,2026,4,30,20,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T21:00:00Z,15.4,0.0,5.6,0.0,18.0,2026,4,30,21,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T22:00:00Z,14.9,0.0,5.1,0.0,32.0,2026,4,30,22,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-04-30T23:00:00Z,14.4,0.0,4.4,0.0,18.0,2026,4,30,23,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T00:00:00Z,14.9,0.0,2.8,0.0,100.0,2026,5,1,0,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T01:00:00Z,14.1,0.0,3.1,0.0,100.0,2026,5,1,1,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T02:00:00Z,13.6,0.0,3.0,0.0,100.0,2026,5,1,2,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T03:00:00Z,13.1,0.0,3.1,0.0,100.0,2026,5,1,3,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T04:00:00Z,12.8,0.0,2.8,0.0,5.0,2026,5,1,4,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T05:00:00Z,12.1,0.0,3.6,0.0,68.0,2026,5,1,5,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T06:00:00Z,12.4,0.0,1.9,3.0,100.0,2026,5,1,6,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T07:00:00Z,14.4,0.0,2.8,72.0,98.0,2026,5,1,7,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T08:00:00Z,16.5,0.0,1.8,245.0,10.0,2026,5,1,8,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T09:00:00Z,18.1,0.0,1.7,484.0,96.0,2026,5,1,9,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T10:00:00Z,19.6,0.0,3.0,654.0,99.0,2026,5,1,10,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T11:00:00Z,20.5,0.0,6.0,660.0,100.0,2026,5,1,11,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T12:00:00Z,20.5,0.0,4.6,726.0,100.0,2026,5,1,12,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T13:00:00Z,20.6,0.0,10.5,682.0,100.0,2026,5,1,13,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T14:00:00Z,20.4,0.0,13.9,788.0,100.0,2026,5,1,14,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T15:00:00Z,19.8,0.0,13.5,640.0,96.0,2026,5,1,15,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T16:00:00Z,19.7,0.0,13.0,572.0,100.0,2026,5,1,16,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T17:00:00Z,19.0,0.0,13.0,456.0,100.0,2026,5,1,17,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T18:00:00Z,18.4,0.0,11.2,223.0,100.0,2026,5,1,18,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T19:00:00Z,17.3,0.0,11.2,75.0,100.0,2026,5,1,19,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T20:00:00Z,16.6,0.0,8.7,4.0,100.0,2026,5,1,20,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T21:00:00Z,16.5,0.0,8.1,0.0,100.0,2026,5,1,21,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T22:00:00Z,16.4,0.0,7.9,0.0,100.0,2026,5,1,22,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-01T23:00:00Z,16.2,0.0,4.1,0.0,100.0,2026,5,1,23,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T00:00:00Z,16.1,0.0,2.0,0.0,100.0,2026,5,2,0,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T01:00:00Z,16.0,0.1,3.6,0.0,100.0,2026,5,2,1,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T02:00:00Z,15.6,0.0,2.3,0.0,100.0,2026,5,2,2,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T03:00:00Z,15.2,0.0,2.7,0.0,91.0,2026,5,2,3,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T04:00:00Z,14.9,0.0,5.8,0.0,38.0,2026,5,2,4,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T05:00:00Z,14.2,0.2,8.1,0.0,91.0,2026,5,2,5,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T06:00:00Z,14.6,0.0,5.0,2.0,84.0,2026,5,2,6,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T07:00:00Z,15.4,0.0,5.8,77.0,72.0,2026,5,2,7,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T08:00:00Z,16.7,0.0,8.1,191.0,100.0,2026,5,2,8,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T09:00:00Z,16.8,0.2,13.0,205.0,99.0,2026,5,2,9,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T10:00:00Z,16.0,1.2,14.4,172.0,100.0,2026,5,2,10,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T11:00:00Z,16.2,0.9,12.1,303.0,63.0,2026,5,2,11,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T12:00:00Z,17.7,0.1,13.6,632.0,40.0,2026,5,2,12,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T13:00:00Z,19.6,0.1,15.0,804.0,31.0,2026,5,2,13,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T14:00:00Z,20.0,0.0,15.3,764.0,13.0,2026,5,2,14,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T15:00:00Z,19.8,0.0,14.5,774.0,100.0,2026,5,2,15,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T16:00:00Z,19.3,0.0,16.6,659.0,100.0,2026,5,2,16,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T17:00:00Z,18.2,0.0,16.3,457.0,100.0,2026,5,2,17,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T18:00:00Z,17.6,0.0,14.2,252.0,98.0,2026,5,2,18,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T19:00:00Z,16.6,0.0,12.6,91.0,100.0,2026,5,2,19,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T20:00:00Z,16.0,0.0,9.5,6.0,100.0,2026,5,2,20,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T21:00:00Z,15.8,0.0,7.3,0.0,100.0,2026,5,2,21,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T22:00:00Z,15.4,0.0,7.3,0.0,94.0,2026,5,2,22,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-02T23:00:00Z,14.9,0.0,7.2,0.0,99.0,2026,5,2,23,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T00:00:00Z,14.9,0.0,7.4,0.0,20.0,2026,5,3,0,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T01:00:00Z,14.6,0.0,5.8,0.0,98.0,2026,5,3,1,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T02:00:00Z,14.1,0.0,4.5,0.0,100.0,2026,5,3,2,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T03:00:00Z,13.8,0.0,4.3,0.0,15.0,2026,5,3,3,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T04:00:00Z,13.4,0.0,4.5,0.0,95.0,2026,5,3,4,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T05:00:00Z,12.9,0.0,3.8,0.0,99.0,2026,5,3,5,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T06:00:00Z,12.9,0.0,3.4,4.0,26.0,2026,5,3,6,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T07:00:00Z,14.5,0.0,4.1,89.0,58.0,2026,5,3,7,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T08:00:00Z,16.0,0.0,5.4,247.0,81.0,2026,5,3,8,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T09:00:00Z,17.0,0.0,7.8,370.0,95.0,2026,5,3,9,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T10:00:00Z,17.8,0.0,10.6,528.0,99.0,2026,5,3,10,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T11:00:00Z,18.4,0.1,12.7,686.0,96.0,2026,5,3,11,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T12:00:00Z,18.4,0.2,13.1,675.0,97.0,2026,5,3,12,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T13:00:00Z,18.8,0.2,14.5,760.0,81.0,2026,5,3,13,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T14:00:00Z,18.8,0.2,14.4,669.0,46.0,2026,5,3,14,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T15:00:00Z,18.9,0.4,14.4,664.0,48.0,2026,5,3,15,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T16:00:00Z,18.7,0.1,13.8,588.0,20.0,2026,5,3,16,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T17:00:00Z,18.0,0.1,14.8,475.0,14.0,2026,5,3,17,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T18:00:00Z,16.8,0.0,13.9,297.0,9.0,2026,5,3,18,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T19:00:00Z,15.9,0.0,12.4,114.0,14.0,2026,5,3,19,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T20:00:00Z,15.0,0.0,10.7,8.0,5.0,2026,5,3,20,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T21:00:00Z,14.5,0.0,9.2,0.0,5.0,2026,5,3,21,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T22:00:00Z,13.9,0.0,8.1,0.0,5.0,2026,5,3,22,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-03T23:00:00Z,13.6,0.0,7.3,0.0,8.0,2026,5,3,23,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T00:00:00Z,13.6,0.0,8.3,0.0,20.0,2026,5,4,0,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T01:00:00Z,13.3,0.0,7.8,0.0,18.0,2026,5,4,1,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T02:00:00Z,12.9,0.0,7.3,0.0,24.0,2026,5,4,2,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T03:00:00Z,12.6,0.0,6.4,0.0,14.0,2026,5,4,3,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T04:00:00Z,12.3,0.0,5.0,0.0,34.0,2026,5,4,4,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T05:00:00Z,12.2,0.0,5.1,0.0,15.0,2026,5,4,5,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T06:00:00Z,12.6,0.0,6.6,4.0,17.0,2026,5,4,6,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T07:00:00Z,13.8,0.0,6.6,90.0,36.0,2026,5,4,7,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T08:00:00Z,15.0,0.0,6.9,224.0,37.0,2026,5,4,8,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T09:00:00Z,16.2,0.1,9.2,426.0,16.0,2026,5,4,9,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T10:00:00Z,17.5,0.2,10.1,605.0,33.0,2026,5,4,10,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T11:00:00Z,18.5,0.1,11.6,723.0,48.0,2026,5,4,11,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T12:00:00Z,18.9,0.0,12.7,838.0,61.0,2026,5,4,12,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T13:00:00Z,19.4,0.0,13.1,825.0,43.0,2026,5,4,13,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T14:00:00Z,19.5,0.0,13.8,791.0,52.0,2026,5,4,14,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T15:00:00Z,19.3,0.0,14.8,756.0,66.0,2026,5,4,15,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T16:00:00Z,18.5,0.0,15.5,607.0,29.0,2026,5,4,16,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T17:00:00Z,17.7,0.0,15.5,470.0,7.0,2026,5,4,17,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T18:00:00Z,16.8,0.0,15.0,305.0,4.0,2026,5,4,18,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T19:00:00Z,15.7,0.0,13.8,125.0,0.0,2026,5,4,19,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T20:00:00Z,14.7,0.0,10.8,9.0,1.0,2026,5,4,20,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T21:00:00Z,14.1,0.0,9.5,0.0,1.0,2026,5,4,21,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T22:00:00Z,13.6,0.0,8.0,0.0,1.0,2026,5,4,22,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-04T23:00:00Z,13.2,0.0,6.4,0.0,2.0,2026,5,4,23,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T00:00:00Z,13.1,0.0,7.7,0.0,3.0,2026,5,5,0,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T01:00:00Z,13.0,0.0,8.5,0.0,9.0,2026,5,5,1,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T02:00:00Z,12.9,0.0,8.7,0.0,9.0,2026,5,5,2,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T03:00:00Z,12.6,0.0,8.1,0.0,5.0,2026,5,5,3,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T04:00:00Z,12.6,0.0,9.3,0.0,11.0,2026,5,5,4,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T05:00:00Z,12.4,0.0,9.3,0.0,14.0,2026,5,5,5,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T06:00:00Z,12.4,0.0,6.8,4.0,21.0,2026,5,5,6,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T07:00:00Z,14.0,0.0,8.5,98.0,16.0,2026,5,5,7,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T08:00:00Z,15.3,0.0,9.9,271.0,27.0,2026,5,5,8,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T09:00:00Z,16.8,0.0,10.3,445.0,47.0,2026,5,5,9,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T10:00:00Z,18.1,0.0,10.7,607.0,56.0,2026,5,5,10,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T11:00:00Z,19.0,0.0,13.1,728.0,91.0,2026,5,5,11,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T12:00:00Z,19.5,0.0,13.9,745.0,86.0,2026,5,5,12,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T13:00:00Z,20.1,0.0,13.4,862.0,92.0,2026,5,5,13,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T14:00:00Z,19.8,0.0,15.0,799.0,70.0,2026,5,5,14,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T15:00:00Z,19.9,0.0,15.4,717.0,70.0,2026,5,5,15,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T16:00:00Z,18.8,0.0,18.3,514.0,95.0,2026,5,5,16,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T17:00:00Z,17.9,0.0,18.8,418.0,89.0,2026,5,5,17,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T18:00:00Z,17.2,0.0,17.6,279.0,51.0,2026,5,5,18,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T19:00:00Z,16.1,0.0,16.9,122.0,6.0,2026,5,5,19,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T20:00:00Z,15.1,0.0,15.4,9.0,1.0,2026,5,5,20,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T21:00:00Z,14.6,0.0,14.4,0.0,1.0,2026,5,5,21,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T22:00:00Z,14.1,0.0,13.5,0.0,1.0,2026,5,5,22,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-05T23:00:00Z,13.6,0.0,12.6,0.0,0.0,2026,5,5,23,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T00:00:00Z,13.4,0.0,11.7,0.0,3.0,2026,5,6,0,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T01:00:00Z,13.1,0.0,10.3,0.0,2.0,2026,5,6,1,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T02:00:00Z,12.8,0.0,9.9,0.0,3.0,2026,5,6,2,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T03:00:00Z,12.6,0.0,9.2,0.0,6.0,2026,5,6,3,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T04:00:00Z,12.4,0.0,8.4,0.0,2.0,2026,5,6,4,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T05:00:00Z,12.1,0.0,7.2,0.0,29.0,2026,5,6,5,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T06:00:00Z,12.4,0.0,7.6,5.0,24.0,2026,5,6,6,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T07:00:00Z,13.9,0.0,7.9,104.0,6.0,2026,5,6,7,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T08:00:00Z,15.6,0.0,9.9,284.0,16.0,2026,5,6,8,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T09:00:00Z,17.2,0.1,12.8,472.0,49.0,2026,5,6,9,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T10:00:00Z,18.6,0.0,13.0,647.0,63.0,2026,5,6,10,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T11:00:00Z,19.2,0.0,13.4,678.0,89.0,2026,5,6,11,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T12:00:00Z,19.6,0.0,13.9,701.0,67.0,2026,5,6,12,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T13:00:00Z,19.9,0.1,14.1,792.0,58.0,2026,5,6,13,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T14:00:00Z,20.0,0.1,15.2,818.0,59.0,2026,5,6,14,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T15:00:00Z,19.8,0.2,15.6,729.0,45.0,2026,5,6,15,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T16:00:00Z,18.9,0.2,16.7,577.0,48.0,2026,5,6,16,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T17:00:00Z,18.1,0.0,17.0,457.0,16.0,2026,5,6,17,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
2026-05-06T18:00:00Z,17.5,0.0,15.0,296.0,17.0,2026,5,6,18,38.69947,-9.196167,64.0,open-meteo-archive-api,2026-05-20T12:58:30Z
